id,x,y,z
2946,-2670342.568555467,-4469685.569380192,3671588.1462370083
2947,-2670326.176757923,-4469690.511583617,3671596.155608733
2948,-2670343.445414412,-4469685.469339906,3671587.616371504
2949,-2670319.0941748093,-4469690.914586674,3671600.941145471
2950,-2670345.154659162,-4469685.098092164,3671587.59043024
2951,-2670330.4744045846,-4469694.667939858,3671594.174289956
2952,-2670345.926061116,-4469685.339254161,3671588.10618876
2953,-2670347.4409905286,-4469685.485189706,3671587.871639466
2954,-2670333.747575469,-4469691.6706318185,3671589.214717355
2955,-2670334.6397316447,-4469697.0703832405,3671593.0102198776
2956,-2670334.692594045,-4469691.345231887,3671588.9081275156
2957,-2670325.6426048246,-4469692.724240896,3671594.090432147
2958,-2670334.0224754997,-4469697.2215097705,3671593.2907324843
2959,-2670335.705766699,-4469690.9618628435,3671588.691495565
2960,-2670319.38961568,-4469699.114150606,3671590.829461623
2961,-2670324.5969244936,-4469692.904021869,3671594.369437152
2962,-2670320.8700145497,-4469698.524295914,3671590.2658146233
2963,-2670357.755564364,-4469682.966454018,3671582.4627721566
2964,-2670323.522351831,-4469693.234587835,3671594.849760801
2965,-2670322.1933773034,-4469698.292322454,3671590.3330021105
2966,-2670339.776664008,-4469685.13388241,3671592.6940699513
2967,-2670343.8492477005,-4469690.311315663,3671583.715124099
2968,-2670337.478890105,-4469685.869148,3671593.396063406
2969,-2670344.988763353,-4469689.903406728,3671583.4714274635
2970,-2670345.999380799,-4469689.454327113,3671583.1287951907
2971,-2670330.4849584745,-4469686.337500215,3671598.1076490646
2972,-2670329.422192454,-4469686.831933154,3671598.346734023
2973,-2670338.9981508083,-4469687.290490531,3671590.562277438
2974,-2670330.704402253,-4469701.063036808,3671591.4745914787
2975,-2670328.372590937,-4469687.103033655,3671598.6908971886
2976,-2670329.4471508637,-4469701.623889084,3671591.7393276785
2977,-2670339.738832945,-4469687.073071654,3671590.290024117
2978,-2670321.7319792807,-4469696.407799836,3671592.3924671095
2979,-2670327.388510301,-4469687.586813082,3671598.782359277
2980,-2670328.6592280087,-4469701.766884229,3671592.0838834946
2981,-2670340.8588669877,-4469686.727478539,3671590.0023237886
2982,-2670320.4216560693,-4469696.810721305,3671592.8001513793
2983,-2670341.942026486,-4469686.311234949,3671589.9649052187
2984,-2670319.312622216,-4469697.218358988,3671593.2639985075
2985,-2670346.265076215,-4469685.877410896,3671584.8782762373
2986,-2670343.9497161433,-4469686.2607236,3671590.1474139085
2987,-2670318.3684770362,-4469697.565135505,3671593.595928536
2988,-2670335.011414435,-4469698.935688654,3671590.7451330274
2989,-2670334.606984727,-4469689.4884238085,3671591.2153686406
2990,-2670347.500982121,-4469685.30708533,3671584.795889154
2991,-2670324.299197976,-4469700.82140093,3671592.0413764487
2992,-2670336.041218407,-4469698.614069097,3671590.424537726
2993,-2670333.34539048,-4469689.910208219,3671591.530488681
2994,-2670349.0907156165,-4469686.060034526,3671584.7924956866
2995,-2670325.7709166585,-4469685.54141142,3671602.580039518
2996,-2670328.2715487527,-4469699.5005425755,3671595.121896899
2997,-2670324.853744583,-4469694.693594184,3671592.0025217882
2998,-2670341.333037338,-4469689.088620297,3671586.735353953
2999,-2670327.464808631,-4469699.810818457,3671595.1050063428
3000,-2670342.488862161,-4469688.797019383,3671586.321950628
3001,-2670323.7728205626,-4469686.18761178,3671603.173199016
3002,-2670317.9149690373,-4469695.1245855475,3671596.9094406925
3003,-2670324.8179100715,-4469685.812766522,3671602.8022744437
3004,-2670343.618055643,-4469688.33707433,3671586.1659138734
3005,-2670317.1763180853,-4469695.697160415,3671596.8543936373
3006,-2670344.721152497,-4469687.968201457,3671586.0049786964
3007,-2670346.0619721827,-4469688.035007043,3671585.5945858923
3008,-2670331.7300094715,-4469687.849862742,3671595.344652719
3009,-2670330.6891582133,-4469688.246223506,3671595.5828471743
3010,-2670352.7474992797,-4469686.75625935,3671581.360211501
3011,-2670329.6386916027,-4469688.647249404,3671595.8568980675
3012,-2670328.8466525427,-4469688.949062752,3671596.0123742386
3013,-2670344.008550781,-4469684.7766663,3671588.0471126894
3014,-2670354.041119894,-4469686.293156413,3671581.1064594034
3015,-2670345.068319429,-4469684.090747993,3671587.9380934313
3016,-2670320.7357927486,-4469689.737251255,3671601.230564957
3017,-2670346.040862195,-4469684.257676562,3671587.309936279
3018,-2670321.7107143514,-4469689.367824427,3671601.007439788
3019,-2670337.340531948,-4469695.863503833,3671587.7674948517
3020,-2670347.508718287,-4469684.303525182,3671588.0769270333
3021,-2670348.8784195757,-4469684.06824133,3671587.509985964
3022,-2670319.830494996,-4469690.176626879,3671601.301522227
3023,-2670351.3704072735,-4469686.965173125,3671582.0680362335
3024,-2670350.0834992365,-4469687.365769072,3671582.4098005947
3025,-2670328.212596464,-4469686.495250294,3671599.714225025
3026,-2670352.628359565,-4469687.035631219,3671581.7994762864
3027,-2670314.3341899733,-4469703.04030665,3671590.3908379194
3028,-2670353.321655599,-4469686.507106433,3671581.384855748
3029,-2670326.1793979877,-4469687.327640245,3671600.159421886
3030,-2670329.2050615367,-4469701.242280145,3671592.6693976806
3031,-2670316.7285168804,-4469702.363226824,3671590.1533758994
3032,-2670343.722338845,-4469684.206363867,3671588.9090114404
3033,-2670320.701451429,-4469696.947951392,3671594.695118285
3034,-2670327.098562366,-4469686.889025047,3671600.008422579
3035,-2670328.33927615,-4469701.314267306,3671592.9660503087
3036,-2670344.472129723,-4469684.178773812,3671588.728853946
3037,-2670327.236665694,-4469701.593256397,3671593.2698722244
3038,-2670319.5859231655,-4469697.157457847,3671594.694961153
3039,-2670325.684426797,-4469701.152706968,3671592.799287759
3040,-2670346.0909785777,-4469684.195175903,3671589.266876713
3041,-2670318.294085822,-4469697.046864466,3671594.2764093117
3042,-2670333.297696521,-4469689.161145744,3671592.574421001
3043,-2670324.864642902,-4469700.973339065,3671592.4856129903
3044,-2670317.219023972,-4469697.467310878,3671594.613843546
3045,-2670331.2610027418,-4469691.842711919,3671590.8205419253
3046,-2670332.222775378,-4469689.578447196,3671592.8119097124
3047,-2670332.3701982065,-4469691.5671410365,3671590.3005213398
3048,-2670330.9067732575,-4469689.878628794,3671593.278840322
3049,-2670333.3248793087,-4469691.0214204285,3671590.3570304257
3050,-2670330.079561766,-4469690.368204607,3671593.336326891
3051,-2670334.2546677054,-4469690.763762244,3671589.962251525
3052,-2670325.080825745,-4469691.672866715,3671597.944430387
3053,-2670323.2703930694,-4469690.897071678,3671598.290381683
3054,-2670341.2350728833,-4469690.3752997825,3671585.4402205828
3055,-2670321.95308268,-4469691.280269125,3671598.450560606
3056,-2670342.4049464343,-4469690.03304894,3671585.1124669337
3057,-2670329.8027069704,-4469702.34930094,3671590.4324494135
3058,-2670315.083488237,-4469700.849218782,3671592.3435934065
3059,-2670343.497534536,-4469689.830942624,3671584.740183499
3060,-2670314.528849903,-4469701.155181375,3671592.495272512
3061,-2670320.018167338,-4469691.822459378,3671599.1411191626
3062,-2670329.471441701,-4469693.59350646,3671592.017600646
3063,-2670337.2017015833,-4469698.255675701,3671590.071266421
3064,-2670330.2839379446,-4469687.712315166,3671596.4694457194
3065,-2670349.99576946,-4469685.338857009,3671584.872451986
3066,-2670350.993399349,-4469685.229089505,3671584.4571146816
3067,-2670329.3961784164,-4469688.0352521185,3671596.7721916186
3068,-2670336.204141104,-4469692.794759936,3671586.1494791238
3069,-2670328.4276630697,-4469688.38064351,3671597.106132664
3070,-2670321.6175890286,-4469698.12375499,3671591.5920629203
3071,-2670337.0162991085,-4469692.488905888,3671586.036177142
3072,-2670327.3675809912,-4469688.78633437,3671597.4160398464
3073,-2670320.8976806737,-4469698.290793803,3671591.6338188834
3074,-2670360.217345163,-4469683.7649348155,3671579.6838905164
3075,-2670337.9518508925,-4469692.316327314,3671585.620725312
3076,-2670319.5032379683,-4469698.38767899,3671591.5567669272
3077,-2670361.0008794754,-4469683.452265487,3671579.616781252
3078,-2670359.321624027,-4469684.169047236,3671579.946061049
3079,-2670333.315844467,-4469697.036513597,3671594.1459378586
3080,-2670324.2823360073,-4469692.441312854,3671595.2599307173
3081,-2670332.4272932727,-4469697.320410823,3671594.461914759
3082,-2670323.240014444,-4469692.709754816,3671595.7402502643
3083,-2670339.8837437686,-4469688.947792241,3671587.918274723
3084,-2670331.257664162,-4469697.777067153,3671594.7720675045
3085,-2670341.1435881075,-4469688.483249708,3671587.5524700615
3086,-2670342.231287213,-4469688.217441971,3671587.226201144
3087,-2670338.2417203407,-4469685.119198091,3671593.8208825644
3088,-2670343.541869383,-4469687.912835725,3671586.8894603066
3089,-2670337.071321093,-4469685.353335456,3671594.3661296098
3090,-2670336.127470082,-4469685.677731993,3671594.586712941
3091,-2670335.099941972,-4469686.150221487,3671594.74049774
3092,-2670319.100562235,-4469690.022988569,3671601.945609807
3093,-2670319.9640445993,-4469689.832308598,3671601.6386767784
3094,-2670312.1068396484,-4469699.434137769,3671596.0155040664
3095,-2670311.2175063365,-4469699.830296112,3671596.2999386606
3096,-2670318.1572078033,-4469690.408805096,3671602.264309214
3097,-2670312.9363657394,-4469703.162802529,3671591.235403689
3098,-2670313.4005075116,-4469702.871019151,3671591.3392698737
3099,-2670318.644110763,-4469689.507548831,3671603.0196419423
3100,-2670319.744957559,-4469689.201891984,3671602.576591564
3101,-2670313.643541118,-4469701.258879961,3671592.9749852056
3102,-2670312.408395972,-4469701.335462962,3671593.671153769
3103,-2670311.4422982563,-4469701.661183049,3671593.8716520322
3104,-2670318.9691344295,-4469688.921415786,3671603.372666208
3105,-2670320.351310078,-4469688.390015193,3671603.0511573404
3106,-2670312.1873368137,-4469698.183457968,3671597.5215801136
3107,-2670320.8704871093,-4469688.126804819,3671603.0461533247
3108,-2670314.8170333286,-4469699.812745065,3671593.720393827
3109,-2670313.871133788,-4469700.284155535,3671593.868322759
3110,-2670312.795573854,-4469700.643178906,3671594.107638555
3111,-2670312.6980501153,-4469702.055631647,3671592.5564379375
3112,-2670314.023371988,-4469701.454475069,3671592.3430896737
3113,-2670313.701166345,-4469699.616469266,3671594.729442727
3114,-2670312.741762497,-4469700.063162572,3671594.796090696
3115,-2670311.557242763,-4469700.349519657,3671595.305658549
3116,-2670317.206215039,-4469690.6538432855,3671602.7414905517
3117,-2670318.7520082677,-4469692.444676908,3671599.389907607
3118,-2670312.0438209744,-4469702.169855732,3671592.960112171
3119,-2670318.0389797706,-4469692.999973124,3671599.2854165793
3120,-2670317.7302086228,-4469694.252852875,3671598.0970962895
3121,-2670316.668362563,-4469694.631873202,3671598.267772355
3122,-2670317.5427787076,-4469692.4027325325,3671600.4179878444
3123,-2670316.433618806,-4469692.87629539,3671600.577623756
3124,-2670315.6633355706,-4469693.266661962,3671600.61029265
3125,-2670318.4785692217,-4469692.193259872,3671600.0297096013
3126,-2670311.600802468,-4469702.8106134785,3671592.557181287
3127,-2670312.6093012188,-4469702.677520341,3671592.058557363
3128,-2670313.3208875167,-4469702.527084518,3671591.7781583467
3129,-2670318.987424271,-4469691.391926051,3671600.4237693627
3130,-2670311.9825123157,-4469700.880961629,3671594.5112086106
3131,-2670317.8992071883,-4469691.700921244,3671600.922758726
3132,-2670310.1817310588,-4469701.520154107,3671595.0048186225
3133,-2670319.5890787025,-4469690.616240407,3671601.0652700574
3134,-2670318.5144264433,-4469690.797075311,3671601.640337262
3135,-2670316.6061561652,-4469691.4915209785,3671602.162074757
3136,-2670316.152934029,-4469695.492566029,3671597.6857521813
3137,-2670317.206095109,-4469695.154104034,3671597.4377547544
3138,-2670315.228396084,-4469695.789967767,3671597.8731926745
3139,-2670314.3132780814,-4469696.071336797,3671598.263243687
3140,-2670315.9197580423,-4469693.831156706,3671599.880596506
3141,-2670314.9431288736,-4469694.1095616175,3671600.31867572
3142,-2670315.9889495596,-4469697.556184889,3671595.4296892327
3143,-2670315.669089326,-4469697.802162835,3671595.501547213
3144,-2670316.0759863243,-4469692.330074615,3671601.6347545357
3145,-2670316.7554571405,-4469696.035558406,3671596.611061057
3146,-2670317.4997387794,-4469693.767824892,3671598.798321509
3147,-2670316.34745179,-4469694.175538441,3671599.086022892
3148,-2670315.3383202082,-4469694.569052048,3671599.408388831
3149,-2670315.015305945,-4469698.439722742,3671594.9783628588
3150,-2670314.0858182674,-4469698.826299915,3671595.2170204255
3151,-2670314.7870691144,-4469698.074962515,3671595.739843853
3152,-2670313.6126254736,-4469698.298949216,3671596.1793517773
3153,-2670320.251253654,-4469688.988328103,3671602.3999312324
3154,-2670312.4792757495,-4469698.7197138285,3671596.5066881482
3155,-2670311.496877978,-4469699.080429878,3671596.8321225774
3156,-2670321.971012499,-4469688.440660436,3671601.7332509817
3157,-2670313.538952327,-4469696.372689463,3671598.682880493
3158,-2670316.1876860494,-4469696.930238999,3671596.1639620843
3159,-2670315.222216695,-4469697.162931164,3671596.407402041
3160,-2670314.0711759906,-4469697.719370662,3671596.5143520264
3161,-2670315.8503236566,-4469694.991007829,3671598.5454676547
3162,-2670314.979900304,-4469695.432394326,3671598.6924458737
3163,-2670313.83291173,-4469695.664197599,3671599.1717656814
3164,-2670314.807459922,-4469696.783417955,3671597.2351124925
3165,-2670313.624912656,-4469697.091723635,3671597.733989334
3166,-2670312.630192325,-4469697.41063111,3671597.9806824327
3167,-2670315.1416718434,-4469699.115353268,3671594.1909659896
3168,-2670307.6176826376,-4469705.999413415,3671591.57897149
3169,-2670305.6377634434,-4469708.433604616,3671589.9449857497
3170,-2670308.817805657,-4469707.221262001,3671589.165192662
3171,-2670307.0183540615,-4469707.991518184,3671589.516623213
3172,-2670307.7314344007,-4469707.618129411,3671589.3492788146
3173,-2670310.2732617,-4469708.672250231,3671586.3243826935
3174,-2670304.1785176587,-4469718.839854157,3671580.9720375403
3175,-2670306.9159244406,-4469709.921306805,3671587.1187792025
3176,-2670309.269395377,-4469709.089420582,3671586.527957537
3177,-2670308.1314634914,-4469709.408012635,3671586.8785054153
3178,-2670306.703212461,-4469707.452873258,3671590.447519214
3179,-2670308.3445671736,-4469711.2553613875,3671584.3696444663
3180,-2670309.3655472184,-4469710.977450878,3671584.0716779795
3181,-2670302.8889486426,-4469718.163870492,3671581.2355566476
3182,-2670304.165909241,-4469718.166950657,3671581.449368467
3183,-2670310.6133635477,-4469708.037612865,3671586.776999309
3184,-2670308.9849630333,-4469706.030062954,3671590.519455536
3185,-2670303.8197807237,-4469719.012509851,3671578.4829537645
3186,-2670310.215438322,-4469707.4849602375,3671587.8883018163
3187,-2670307.2979278737,-4469708.455361764,3671588.6500549586
3188,-2670303.0497319354,-4469717.690450722,3671582.6593089276
3189,-2670309.482244033,-4469707.694997754,3671588.146788675
3190,-2670308.2098417063,-4469707.9872312285,3671588.5399933257
3191,-2670309.3319327687,-4469709.65947962,3671585.6897599096
3192,-2670305.6320531988,-4469710.8626749,3671586.925315082
3193,-2670304.392785274,-4469711.265466044,3671587.299086129
3194,-2670307.652717988,-4469710.160594737,3671586.417985561
3195,-2670306.69729139,-4469710.451616575,3671586.7736598174
3196,-2670308.7500569494,-4469711.552804892,3671583.8206256772
3197,-2670306.852674861,-4469712.359132777,3671584.302845517
3198,-2670307.943823203,-4469712.0758040855,3671583.8570801695
3199,-2670305.8506879667,-4469712.664608817,3671584.5019273115
3200,-2670305.3399335993,-4469710.37783149,3671587.774516982
3201,-2670307.386298425,-4469714.153993772,3671581.7640716573
3202,-2670304.429064967,-4469712.678174891,3671585.5299636307
3203,-2670306.488233357,-4469711.909170415,3671585.144846777
3204,-2670304.6402294985,-4469709.958215498,3671588.7011291543
3205,-2670307.564118087,-4469708.995954557,3671587.8730996246
3206,-2670306.7751478674,-4469709.320283383,3671587.9818495326
3207,-2670309.020210944,-4469710.505217484,3671585.030459738
